drafted_prob,height_in_cm,recruit_rank,games_played,ft_pct,free_throw_rate,fg2_pct,fg3m,fg3_pct,ts_pct,rim_shot_ratio,mid_fg_made,mid_shot_ratio,dunks_made,dunk_rate,usage_pct,porpag,personal_foul_rate,ast_tov_ratio,off_box_plus_minus,def_box_plus_minus,off_game_box_plus_minus,def_game_box_plus_minus,assists,steals,offensive_rebounds,defensive_rebounds,drb_pct,ast_pct,tov_pct,stl_pct
0.0006736199,205.7,78.6,31.0,0.565,24.8,0.578,0.0,0.0,57.44,0.8209,56.0,0.5,5.0,1.0,32.4,1.47881,5.9,0.53947026,-1.78432,1.22726,0.309546,0.70804,1.2424,0.5152,1.6667,2.4242,15.2,17.8,23.1,1.7
0.00066868064,195.6,55.7,29.0,0.583,40.4,0.564,11.0,0.423,57.61,0.6397,28.0,0.3373,9.0,1.0,26.8,2.49219,2.7,0.6226474,-0.794697,-2.66563,1.21526,-2.79489,2.2,0.9333,1.7333,4.9655,17.5,14.9,21.5,1.6
0.0006563841,193.0,55.7,10.0,0.719,29.4,0.326,32.0,0.485,59.18,0.35,7.0,0.3043,0.0,0.0,24.1,3.13471,3.2,0.54545456,4.08925,-0.22779,6.93518,1.83527,0.6,1.62466,0.7,3.1,14.3,5.4,10.2,4.0
0.0006412168,190.5,88.8,30.0,0.857,8.4,0.383,15.0,0.176,34.46,0.475,12.0,0.2927,2.0,1.0,16.7,-1.12099,3.0,0.8460828,-3.61408,2.02674,-5.70524,3.22194,0.7333,0.6,0.2667,1.4333,7.8,7.5,15.9,1.8
0.00063787814,200.7,54.2,32.0,0.696,10.5,0.344,68.0,0.431,60.84,0.5455,0.0,0.0,2.0,1.0,13.8,2.11561,2.6,1.0,2.83059,3.07702,3.19746,2.5738,0.8438,0.5938,0.4688,2.6562,10.5,5.6,12.4,1.2
0.0006338291,185.4,50.0,31.0,0.628,41.7,0.551,19.0,0.38,57.32,0.6271,12.0,0.3158,9.0,0.9,23.1,1.73595,4.2,1.1622555,0.740453,1.75099,0.987973,1.92008,1.3438,1.1875,0.4688,2.1562,13.7,13.5,14.4,3.3
0.00060758926,185.4,55.7,31.0,0.602,34.1,0.497,24.0,0.25,48.12,0.5746,18.0,0.3158,22.0,0.88,24.0,0.281427,2.6,0.7083118,-2.55335,1.19102,-2.76363,0.776375,2.1935,1.62466,0.6774,3.7419,14.2,16.2,24.9,3.4
0.0005894787,190.5,55.7,29.0,0.875,16.7,0.333,32.0,0.356,49.23,0.5625,9.0,0.2368,1.0,1.0,13.6,-0.415696,2.4,1.2557855,-0.652738,1.44767,-1.59336,1.79476,1.7419,1.2581,0.129,2.1613,9.9,11.1,21.3,2.8
0.0005822992,198.1,85.4,26.0,0.706,19.5,0.478,10.0,0.244,45.23,0.7895,7.0,0.2593,4.0,1.0,21.4,-0.0552634,3.9,0.32002082,-3.78571,1.37772,-3.37797,2.23222,0.3077,0.5,0.2308,0.7692,8.3,5.7,24.7,2.7
0.00057780667,177.8,80.0,30.0,0.699,39.2,0.515,15.0,0.306,53.89,0.5862,16.0,0.3404,0.0,1.0,21.6,1.74847,4.1,1.527474,0.446651,-1.54842,-0.467268,-0.844657,4.18717,0.8387,0.5484,1.9032,7.6,30.8,27.6,1.6
0.00056870165,203.2,55.7,27.0,0.569,43.2,0.509,0.0,0.0,51.68,0.6286,15.0,0.3261,15.0,0.7895,23.1,0.433621,4.8,0.31427625,-3.6629,5.16531,-2.57331,2.67923,0.3793,0.4483,1.4483,2.1379,16.3,4.8,20.7,2.0
0.0005643164,198.1,98.0,18.0,0.435,37.1,0.413,4.0,0.25,41.14,0.6,7.0,0.2692,6.0,1.0,19.6,-0.0590973,4.0,0.53330135,-1.81508,-0.197626,-2.99979,0.236464,0.4444,0.2778,0.7778,0.9444,8.0,6.6,19.7,1.3
0.0005629542,198.1,86.0,30.0,0.609,65.7,0.509,7.0,0.412,56.07,0.6667,3.0,0.1765,6.0,1.0,19.6,0.414052,5.9,0.19232145,-1.21562,0.213857,-1.546,0.839351,0.1613,0.5161,0.6129,1.0323,11.4,2.5,24.7,2.7
0.0005442117,210.8,55.7,5.0,0.0,0.0,0.5,0.0,0.0,40.0,1.0,1.0,0.3333,0.0,1.0,21.0,0.0655102,7.3,0.71435875,-3.73863,7.866778,-4.43507,7.346461,0.2,0.0,0.0,0.2,10.3,20.6,0.0,0.0
0.00051257975,210.8,93.2,23.0,0.333,21.7,0.433,6.0,0.154,32.18,0.6667,3.0,0.2,4.0,1.0,26.3,-0.390228,6.0,0.399954,-6.38623,0.0114011,-7.61679,-0.482884,0.3478,0.2174,0.6087,1.3043,18.5,8.3,23.8,1.6
0.0005118467,198.1,55.7,31.0,0.798,32.0,0.415,50.0,0.417,53.82,0.4302,48.0,0.4034,3.0,0.5,22.5,1.12092,2.5,0.69411445,-1.19766,-4.23908,-0.389139,-4.08485,1.7879,0.8788,1.0,3.2727,11.6,12.9,21.4,1.4
0.0005096906,198.1,52.0,31.0,0.754,30.8,0.486,28.0,0.35,53.99,0.5909,12.0,0.3077,8.0,0.8,15.3,0.873283,4.2,1.6389333,0.558401,2.24696,-0.508581,2.22097,1.8438,1.3125,0.3125,2.5938,11.1,12.6,15.3,2.8
0.000499273,203.2,94.6,28.0,0.486,31.0,0.415,9.0,0.29,43.2,0.5,6.0,0.2308,9.0,0.6,18.4,0.194424,5.6,0.3478208,-2.24556,0.731823,-3.62828,0.560692,0.2857,0.3929,0.7857,1.75,13.6,3.4,18.2,1.6
0.00049511075,188.0,67.4,30.0,0.744,41.9,0.382,24.0,0.304,47.14,0.5161,20.0,0.2703,2.0,1.0,20.3,1.14009,2.3,1.5535437,-0.599167,1.82874,-0.710864,2.21669,2.9,0.8333,0.3333,2.6667,11.9,22.4,20.7,1.9
0.00048340377,205.7,80.4,21.0,1.0,3.3,0.563,17.0,0.378,57.3,0.6,3.0,0.5,0.0,1.0,16.1,0.791422,4.1,0.8570571,1.97063,2.72858,2.02842,2.67235,0.5714,0.2381,0.7143,1.8095,16.9,9.6,21.8,1.3
0.00047781537,185.4,21.2,30.0,0.758,14.8,0.393,57.0,0.352,51.12,0.5217,12.0,0.3158,0.0,1.0,17.0,2.12036,2.6,1.793007,3.26511,0.561282,2.45099,1.91246,1.7333,0.6333,0.3,2.1,9.7,13.9,14.2,1.6
0.00046475942,210.8,55.7,4.0,0.0,0.0,0.0,1.0,0.5,37.5,0.0,0.0,0.3158,0.0,1.0,34.8,0.265414,8.0,0.71435875,8.724783,7.866778,3.39401,7.346461,0.5,0.25,0.0,0.75,39.589,39.978,0.0,8.5
0.00045976017,205.7,55.7,30.0,0.698,45.3,0.521,2.0,0.1,51.5,0.5682,12.0,0.3871,2.0,0.6667,24.4,0.50353,5.7,0.5208,-3.3223,2.44837,-2.87299,1.4955,0.7812,0.3438,1.375,2.9062,20.5,9.4,24.1,1.3
0.00045902975,182.9,55.7,30.0,0.836,19.9,0.581,68.0,0.351,57.44,0.6438,14.0,0.4375,0.0,1.0,21.6,1.90456,2.9,1.258037,1.32549,-1.69557,1.14338,-0.58818,2.3636,1.4242,0.3333,1.9697,8.1,15.6,18.4,2.8
0.0004487224,203.2,83.0,26.0,0.692,43.3,0.588,6.0,0.231,52.52,0.7727,3.0,0.25,9.0,1.0,22.0,0.241565,4.7,0.150026,-3.6493,-0.887212,-1.75438,0.686785,0.1154,0.1923,0.4231,1.3846,20.4,3.3,25.8,1.4
0.00044596408,203.2,57.8,31.0,0.733,49.6,0.714,5.0,0.313,69.9,0.7579,3.0,0.3,4.0,0.8,14.2,2.58798,4.9,0.94286984,3.01636,1.22437,1.25187,0.702054,1.0645,0.3871,1.9355,2.9355,14.3,9.2,20.3,1.0
0.0004438423,205.7,78.8,24.0,0.419,64.6,0.723,0.0,0.0,64.57,0.7674,1.0,0.25,12.0,1.0,15.8,-0.0221685,6.1,0.45717618,-2.56162,7.18323,-2.71287,6.30621,0.6667,0.7917,0.75,2.2083,16.2,9.9,38.3,3.3
0.00043931243,205.7,25.2,22.0,0.519,33.3,0.63,0.0,0.0,61.82,0.6667,9.0,0.5,5.0,0.8333,16.2,0.82697,5.2,0.3703251,-2.63044,2.4858,-1.52615,1.57876,0.4545,0.5,1.1818,3.6818,23.5,5.7,24.6,1.6
0.000436712,210.8,20.8,30.0,0.686,26.5,0.455,0.0,0.0,48.44,0.4861,25.0,0.4167,10.0,0.7692,18.3,0.127352,5.0,0.3846154,-5.98741,4.68842,-3.8677,1.97669,0.5,0.4333,1.9333,4.6333,27.8,6.2,22.2,1.4
0.0004201801,185.4,55.7,32.0,0.691,36.7,0.632,1.0,0.083,62.24,0.7047,27.0,0.45,8.0,1.0,18.9,3.4790213,2.3,2.2002048,3.71247,2.73284,4.29978,2.06936,1.7188,0.9688,2.1875,4.0312,17.7,14.7,9.5,2.2
0.0004164905,210.8,60.4,28.0,0.583,30.5,0.538,0.0,0.0,54.4,0.7302,17.0,0.3148,22.0,0.88,16.8,0.839999,4.1,0.4348295,-2.29286,0.170021,-0.481443,0.0361564,0.3226,0.4516,1.2258,3.129,22.4,3.6,14.8,1.6
0.00041409777,200.7,45.2,31.0,0.677,59.6,0.526,1.0,0.143,55.66,0.6346,15.0,0.3,23.0,0.92,19.7,0.932038,4.6,0.6071302,-1.99898,2.29957,-1.47997,1.86126,1.0303,1.2727,1.4545,2.5152,12.7,9.1,22.8,3.2
0.00041031037,185.4,72.2,31.0,0.8,33.2,0.348,62.0,0.388,55.81,0.4571,7.0,0.2258,1.0,1.0,17.0,2.40444,3.1,1.653869,3.59218,2.09161,2.27749,3.32555,1.3871,1.1613,0.3871,1.7097,7.8,11.2,11.3,2.7
0.00040979928,205.7,55.7,29.0,0.442,32.8,0.618,0.0,0.0,59.77,0.7041,12.0,0.3636,25.0,0.9259,16.8,1.88728,4.1,0.88467693,1.1043,0.773926,0.739055,-0.259202,0.7188,0.4062,2.1562,2.75,17.1,7.3,12.6,1.0
0.000399361,205.7,55.7,30.0,0.756,72.6,0.597,0.0,0.0,64.77,0.7188,12.0,0.4444,4.0,1.0,16.6,0.439479,7.3,0.1428049,-3.07932,1.26554,-3.71621,1.26037,0.1562,0.0625,1.0625,2.25,19.9,1.5,29.6,0.3
0.0003983893,190.5,33.2,28.0,0.712,25.4,0.517,30.0,0.375,55.43,0.6449,25.0,0.3378,12.0,0.9231,19.0,1.44962,3.2,1.0365682,0.683125,2.58208,0.161229,1.9706,2.931,1.62466,1.1724,4.5172,15.4,17.4,23.5,3.7
0.00039779933,193.0,55.7,7.0,0.0,0.0,0.545,1.0,0.5,57.69,0.5556,1.0,0.5,0.0,1.0,29.3,0.045869,6.1,0.16666667,-5.88141,1.39556,-1.34754,2.60183,0.125,0.75,0.75,1.375,24.9,7.0,36.4,5.3
0.00039323152,208.3,49.2,31.0,0.508,34.1,0.477,0.0,0.0,48.25,0.5464,29.0,0.3867,0.0,0.0,22.4,0.364509,6.2,0.20925733,-4.95579,-0.332307,-3.9987,-0.726597,0.2812,0.2812,1.7812,3.4375,22.0,2.9,18.8,0.8
0.00039277854,188.0,78.4,31.0,0.789,23.4,0.484,48.0,0.318,51.46,0.6226,12.0,0.3,0.0,1.0,20.2,0.784132,2.4,0.9743652,-0.837132,1.05948,-1.73047,1.04373,2.4516,0.9677,0.1935,2.6129,10.4,16.9,25.0,1.9
0.00038907793,190.5,55.7,31.0,0.636,13.3,0.474,51.0,0.402,57.85,0.5,5.0,0.4167,2.0,1.0,15.7,1.51898,2.8,2.1875606,2.16917,1.75124,1.40258,2.73221,1.129,1.0,0.129,2.3548,13.4,11.4,9.9,3.0
0.0003876193,200.7,55.7,30.0,0.39,54.7,0.56,0.0,0.0,52.92,0.6034,7.0,0.4118,16.0,0.8421,14.9,0.00019219,7.0,0.26666668,-3.67955,1.96019,-5.04545,0.499586,0.25,0.6875,1.8125,2.0938,14.8,3.4,22.1,2.7
0.00038198827,200.7,77.6,10.0,1.0,15.4,1.0,4.0,0.571,93.19,1.0,5.0,1.0,0.0,1.0,16.7,0.6346,3.2,0.0,5.08079,1.39058,8.23656,6.39619,0.0,0.2,0.0,0.4,11.9,0.0,18.8,3.1
0.00037458952,208.3,42.4,13.0,0.0,0.0,0.333,0.0,0.0,25.0,0.5,0.0,0.0,1.0,1.0,12.5,-0.312006,9.7,0.6663778,-8.24721,7.866778,-9.87401,7.346461,0.1538,0.0,0.0769,0.2308,11.3,11.5,46.6,0.0
0.00037376035,195.6,55.7,27.0,0.6,29.1,0.521,12.0,0.375,54.58,0.6444,8.0,0.3077,2.0,1.0,20.4,0.473712,6.1,0.696947,-0.483988,3.90191,-0.233724,2.18314,0.7419,0.9032,1.2903,2.8065,24.9,12.6,23.3,3.7
0.00037199914,195.6,23.0,20.0,0.652,19.3,0.506,10.0,0.25,48.1,0.5818,8.0,0.3333,8.0,0.8889,20.9,0.868283,3.5,1.1153847,0.437234,2.59402,0.331764,1.9755,1.45,0.9,1.15,1.95,11.7,15.9,19.0,2.8
0.0003617233,195.6,39.4,29.0,0.722,49.1,0.41,4.0,0.148,45.08,0.4848,23.0,0.3382,6.0,0.75,20.6,0.439892,5.4,1.0370013,-2.23476,2.58461,-3.62842,1.87118,1.931,1.069,1.1034,2.3793,12.7,17.4,23.5,2.8
0.00035555757,200.7,55.7,28.0,0.583,37.3,0.5,10.0,0.345,51.91,0.52,33.0,0.4648,2.0,0.4,26.3,0.379311,6.4,0.29760715,-4.43378,0.288255,-4.32331,-0.077271,0.8333,1.0333,1.5,3.3,16.3,8.7,26.7,2.6
0.00035307134,200.7,71.2,31.0,0.846,16.8,0.566,25.0,0.316,54.68,0.6585,16.0,0.4571,3.0,1.0,13.4,1.91229,3.4,1.0625848,3.02179,1.1152,1.60703,1.88513,0.5484,0.4516,1.3226,2.3226,11.6,5.1,10.5,1.2
0.00035048905,195.6,90.4,26.0,0.542,60.0,0.417,5.0,0.313,46.69,0.5294,1.0,0.1429,1.0,1.0,14.9,-0.000699913,5.7,1.2856082,-1.66716,0.6173,-3.82391,2.19655,0.6923,0.3462,0.1154,0.5769,7.3,14.5,24.0,2.3
0.0003464476,210.8,38.2,30.0,0.459,80.4,0.609,0.0,0.0,57.41,0.8,8.0,0.381,8.0,0.8,14.2,0.466554,8.5,0.37502345,-0.130984,3.7666,-2.43374,2.33717,0.2,0.3333,1.2,1.3667,15.8,3.6,21.1,1.9
0.00034504177,182.9,54.8,30.0,0.541,49.3,0.375,11.0,0.367,44.02,0.4487,10.0,0.2381,0.0,1.0,16.9,-0.510952,3.2,1.7272898,-2.20277,0.682004,-3.28499,1.33534,4.18717,1.4839,0.3871,2.4516,8.5,29.3,35.0,2.8
0.00034277982,203.2,89.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.3158,0.0,1.0,34.8,-0.424266,16.0,0.0,-22.727718,-5.058,-24.941147,-7.2392,0.0,0.0,0.0,0.0,0.0,0.0,60.6,0.0
0.0003394605,208.3,55.7,29.0,0.208,30.8,0.5,0.0,0.0,46.42,0.5714,7.0,0.3182,5.0,0.7143,12.6,-0.391257,5.4,0.36672002,-3.96629,4.44713,-3.81779,1.69466,0.3438,0.2188,1.75,2.7812,18.8,4.3,22.2,0.7
0.00033821457,198.1,74.2,30.0,0.76,20.7,0.415,31.0,0.456,58.7,0.4444,6.0,0.3529,3.0,0.75,12.4,2.00705,3.0,1.1537912,3.88135,2.72338,3.40124,3.20793,0.4839,0.6774,0.6774,2.2258,12.8,4.7,10.2,2.0
0.0003356076,195.6,51.6,32.0,0.865,17.0,0.507,29.0,0.403,56.67,0.6364,46.0,0.451,2.0,1.0,19.0,1.64246,3.3,0.87503994,0.908244,0.453087,1.64314,0.781877,1.0938,0.5938,0.6562,2.9062,15.7,10.2,17.6,1.6
0.00033558343,200.7,55.7,4.0,0.75,25.0,0.583,3.0,0.375,60.06,0.6087,0.0,0.0,2.0,1.0,22.1,2.06741,3.5,0.2,2.46417,-8.37261,3.04183,-6.73706,0.25,0.0,2.64691,2.5,14.2,2.6,14.5,0.0
0.00033358744,208.3,10.0,18.0,0.25,11.1,0.571,0.0,0.0,54.09,0.6667,4.0,0.3636,0.0,1.0,13.1,0.0648554,5.7,0.6666667,-2.72425,2.74032,-2.66248,1.39231,0.6,0.3,1.2,2.95,24.5,9.7,27.6,1.6
0.0003326214,205.7,81.6,25.0,0.594,23.2,0.489,12.0,0.261,47.32,0.5893,12.0,0.3333,17.0,0.7391,12.1,0.280997,2.3,0.44,-0.992705,5.28325,-0.107591,3.33411,0.44,0.36,1.32,4.2,17.3,3.0,17.1,0.7
0.00033094938,208.3,55.7,4.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,1.0,1.0,0.0,1.0,7.2,0.649529,13.3,0.71435875,0.371696,7.866778,3.46241,7.346461,0.0,0.25,0.0,0.25,13.5,0.0,0.0,6.4
0.00033057982,195.6,55.7,31.0,0.802,47.7,0.432,33.0,0.324,52.49,0.4875,31.0,0.378,1.0,1.0,21.1,2.2591,2.7,1.9322195,1.60808,0.180058,1.75294,0.752024,3.6774,1.1935,0.5161,3.9355,15.1,25.6,17.2,2.3
0.00033051142,198.1,29.8,27.0,0.761,42.7,0.548,19.0,0.358,58.78,0.6154,9.0,0.3462,2.0,1.0,24.0,1.49695,5.0,0.71794516,0.564647,1.42347,0.534815,1.53187,1.037,1.0741,0.8889,1.8889,11.4,13.9,18.3,3.3
0.0003207857,185.4,55.7,8.0,1.0,16.7,0.5,2.0,0.5,69.5,0.5568,1.0,0.5,0.0,1.0,22.2,0.328942,2.7,1.0,8.724783,4.16023,10.5212,7.346461,0.125,0.25,0.125,0.25,15.1,14.2,16.5,7.4
0.00031929306,210.8,55.7,10.0,0.0,0.0,0.5,0.0,0.0,33.33,0.5,0.0,0.3158,0.0,1.0,20.5,-0.0780088,5.3,1.0,-8.02679,2.54589,-5.90313,0.752209,0.3636,0.0,0.0909,0.7273,25.6,23.6,38.9,0.0
0.00031843217,205.7,55.7,27.0,0.333,18.8,0.439,1.0,0.143,40.17,0.5161,2.0,0.2,6.0,1.0,11.4,-0.415156,6.6,0.2667538,-3.95435,6.47301,-4.42599,3.31154,0.1429,0.4643,1.1429,2.0357,20.1,2.3,20.9,2.2
0.0003135423,177.8,79.6,32.0,0.886,17.9,0.286,64.0,0.457,59.96,0.3636,12.0,0.2667,0.0,1.0,20.8,1.5276,3.2,0.73333335,1.08322,-2.54592,1.96549,-1.11268,0.6875,0.1875,0.125,1.0,6.3,8.0,14.9,0.6
0.00031138674,190.5,55.7,31.0,0.713,31.5,0.432,67.0,0.441,55.64,0.5607,31.0,0.3131,0.0,1.0,24.8,2.7614,2.0,0.72605217,1.42647,-2.07773,3.29251,-1.82695,1.6061,0.9394,1.0606,4.0303,14.2,11.9,17.3,1.6
0.00030899962,198.1,80.8,28.0,0.609,36.2,0.467,15.0,0.273,47.73,0.5227,11.0,0.3235,7.0,0.875,28.2,0.754366,3.8,0.44678226,-2.31139,-0.0891847,-1.4788,-0.597118,0.7241,0.3448,1.1724,2.6552,16.7,10.0,20.0,1.2
0.00030844452,185.4,55.7,27.0,0.844,13.4,0.476,68.0,0.383,55.84,0.5079,28.0,0.4444,0.0,1.0,21.2,2.73126,2.3,1.4194,3.40596,-1.75955,3.47281,-0.599491,1.4194,1.0323,0.3871,1.7742,6.6,8.1,9.2,2.1
0.00030804542,210.8,55.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.0,0.0,1.0,7.1,-0.513232,0.0,0.71435875,-6.53809,7.866778,-4.91564,2.04406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00030581013,208.3,9.6,15.0,1.0,7.1,0.786,0.0,0.0,79.45,0.7,4.0,1.0,0.0,1.0,10.0,0.998842,10.0,0.50045,3.85805,1.18306,-0.510566,1.20355,0.0556,0.1111,0.5556,0.5556,8.1,3.0,0.0,0.8
0.00030517112,200.7,83.4,7.0,1.0,36.4,0.667,1.0,0.2,58.14,0.75,1.0,0.5,1.0,1.0,16.2,0.561629,3.2,1.9993001,1.42521,-3.52623,1.31308,-1.27969,0.2857,0.0,0.0,0.4286,8.6,9.8,9.0,0.0
0.0003025142,193.0,55.7,29.0,0.655,55.3,0.606,1.0,0.1,59.93,0.6818,11.0,0.3438,25.0,0.9259,17.4,0.326836,3.8,0.5,-2.34977,-1.30542,-2.49764,-1.77815,1.0645,0.6774,1.1613,3.1935,14.2,7.6,27.3,1.6
0.0002978687,198.1,55.7,29.0,0.323,41.9,0.475,5.0,0.333,45.65,0.5526,7.0,0.3333,2.0,1.0,17.7,-0.110766,6.8,0.66662496,-3.43546,2.40553,-3.96161,1.82501,0.5333,0.4667,1.0,2.1,18.7,9.2,22.3,2.4
0.0002929466,195.6,84.0,20.0,0.786,14.4,0.714,22.0,0.265,46.79,0.8571,4.0,0.5714,1.0,1.0,22.8,0.842179,3.2,0.75,3.13143,-1.44465,2.70043,0.770867,0.3,0.6,0.5,0.9,8.4,5.8,8.9,3.1
0.0002917317,210.8,55.7,15.0,0.5,200.0,0.667,0.0,0.0,59.83,1.0,1.0,0.5,0.0,1.0,15.1,-0.0679062,11.3,0.0,-7.53318,0.620569,-7.72911,2.31235,0.0,0.0,0.1176,0.4706,17.6,0.0,35.7,0.0
0.00029172862,188.0,55.7,31.0,0.589,35.4,0.373,16.0,0.286,42.17,0.5738,21.0,0.236,7.0,1.0,16.0,-0.512136,3.5,1.5685782,-2.80232,1.7887,-3.93468,1.54993,2.5,1.25,0.5938,2.9375,12.1,15.6,19.3,2.3
0.00028655722,205.7,64.0,19.0,0.629,43.2,0.489,11.0,0.306,50.7,0.6,1.0,0.1,5.0,0.8333,12.7,0.594952,3.2,0.6190175,-0.752643,1.36062,-1.07424,1.00924,0.6842,0.5789,1.1579,2.5263,12.4,5.4,20.3,1.4
0.0002849531,190.5,51.4,29.0,0.769,35.5,0.49,22.0,0.373,56.8,0.5227,2.0,0.2857,0.0,1.0,12.9,0.976721,3.7,1.4515435,0.952752,1.3371,-0.658861,2.12612,1.5517,0.5862,0.2759,1.931,9.9,13.4,22.3,1.6
0.00028394887,210.8,28.0,25.0,0.667,15.0,0.447,8.0,0.242,43.17,0.4643,8.0,0.4211,1.0,1.0,19.4,-0.0495085,5.8,0.42105263,-4.4564,1.54719,-4.48824,0.980944,0.32,0.24,0.72,1.88,20.9,6.4,21.4,1.3
0.0002833404,200.7,55.7,28.0,0.621,50.8,0.531,0.0,0.0,54.85,0.6049,19.0,0.4043,13.0,1.0,16.8,0.694752,6.2,0.6595871,-1.98696,1.61486,-2.28772,-0.142339,1.0,0.8065,2.4839,4.6774,24.1,8.1,21.2,2.1
0.00027598077,198.1,76.8,31.0,0.7,27.9,0.529,26.0,0.329,54.21,0.6567,28.0,0.4058,7.0,0.875,14.9,1.52012,3.1,1.0681274,1.94864,-0.0455444,-0.0927273,1.03304,1.5161,1.0,0.2903,2.2258,8.5,9.5,19.0,2.0
0.0002753156,213.4,55.7,29.0,0.667,31.6,0.57,0.0,0.0,57.67,0.5625,26.0,0.5778,2.0,0.6667,22.9,0.903037,4.5,1.2632244,-0.61435,0.492676,1.01567,0.596249,0.8,0.1333,0.8667,1.8333,17.9,17.0,16.2,0.8
0.00027490276,208.3,55.7,26.0,0.643,50.0,0.527,0.0,0.0,54.83,0.5618,8.0,0.381,11.0,0.9167,19.3,0.266126,7.1,0.43481278,-4.16028,-0.678043,-4.90055,-0.768384,0.6897,0.5517,1.1034,2.6552,17.9,9.1,25.1,1.7
0.00027400418,208.3,51.8,30.0,0.659,36.7,0.6,0.0,0.0,61.39,0.6923,27.0,0.4909,6.0,1.0,14.8,1.4161,5.6,0.61538464,0.508181,3.29455,0.275932,1.63702,0.5,0.4688,1.6875,2.0938,13.2,5.6,15.9,1.4
0.00027380232,203.2,55.7,8.0,1.0,40.0,0.0,2.0,0.667,67.23,0.5568,0.0,0.0,0.0,1.0,11.6,0.266416,11.4,1.0,-2.04471,3.04811,-4.31555,1.50249,0.125,0.0,0.0,0.375,11.8,6.6,17.1,0.0
0.00027296797,193.0,55.7,30.0,0.493,42.4,0.382,26.0,0.371,46.45,0.4928,5.0,0.1515,8.0,1.0,19.0,-0.554939,3.1,0.6154157,-4.23434,0.781205,-3.73759,0.525195,1.0667,1.1667,0.5,2.3,11.9,10.2,23.1,3.0
0.0002726985,203.2,55.7,32.0,0.754,25.8,0.511,24.0,0.312,53.04,0.6356,22.0,0.3056,12.0,0.9231,18.5,1.98043,2.7,0.6315789,1.01275,2.91833,2.2982,1.79055,0.75,1.2188,1.7812,4.7188,19.5,5.6,13.6,2.6
0.00027204253,175.3,55.7,30.0,0.692,31.6,0.433,9.0,0.184,43.91,0.4912,40.0,0.4,0.0,1.0,20.1,-0.301398,3.4,1.46248,-3.23435,-0.0703319,-4.63556,0.584375,3.6562,1.62466,0.375,2.125,8.9,25.7,25.5,3.4
0.0002709825,185.4,55.7,3.0,0.0,0.0,1.0,0.0,0.0,50.0,1.0,0.0,0.3158,0.0,1.0,34.8,0.236139,13.3,0.71435875,8.724783,7.866778,-1.94209,7.346461,0.75,0.25,0.0,0.5,39.589,39.978,0.0,0.0
0.00027089388,208.3,55.7,15.0,0.5,40.0,0.6,0.0,0.0,58.82,0.6667,1.0,0.5,2.0,1.0,12.5,-0.150174,6.9,0.2,-2.80464,1.31007,-5.3865,1.50048,0.0625,0.125,0.5,0.3125,6.5,0.0,46.0,2.3
0.00026990316,203.2,55.7,8.0,0.0,20.0,0.4,0.0,0.0,36.53,0.25,1.0,1.0,0.0,0.0,15.4,-0.0333118,8.0,0.33333334,-5.64878,7.866778,-5.79497,1.82481,0.1111,0.1111,0.5556,0.6667,29.1,7.2,15.5,0.0
0.00026981698,190.5,78.6,31.0,0.768,31.3,0.52,68.0,0.357,56.66,0.6118,12.0,0.3158,0.0,1.0,21.5,3.47206,2.3,0.9778176,4.58307,-1.49692,4.9936,-0.691032,1.4194,0.5484,1.2581,3.2258,11.2,9.4,12.0,1.0
0.0002693638,205.7,55.7,6.0,0.0,0.0,0.0,4.0,0.571,85.71,0.5568,0.0,0.3158,0.0,1.0,26.2,0.374298,0.0,0.71435875,8.724783,-9.02505,11.923771,1.84146,0.0,0.0,0.0,0.625,24.5,0.0,0.0,0.0
0.00026770402,182.9,55.7,6.0,0.0,0.0,0.0,1.0,0.5,75.0,0.5568,0.0,0.3158,0.0,1.0,27.3,0.0878195,0.0,0.71435875,8.0054,-10.334,11.923771,1.89286,0.4286,0.1429,0.0,0.1429,38.6,0.0,0.0,0.0
0.00026655538,195.6,55.7,29.0,0.636,23.7,0.625,9.0,0.474,64.01,0.7308,37.0,0.5441,8.0,1.0,15.3,1.53895,5.4,0.94286984,0.615513,2.21637,-0.00654707,1.26436,1.0645,0.4194,1.2581,3.6129,19.3,8.7,19.0,1.0
0.0002613916,188.0,55.7,25.0,0.394,39.3,0.463,6.0,0.2,40.63,0.5556,5.0,0.2778,2.0,1.0,12.2,-0.279839,3.2,1.9000945,-0.529693,1.22892,-1.63557,1.12383,1.4074,0.6296,0.8889,2.5926,14.2,11.8,17.4,1.9
0.0002604972,213.4,76.0,20.0,0.667,88.2,0.529,0.0,0.0,58.03,0.5333,1.0,0.5,1.0,1.0,13.5,0.0376931,6.3,0.0,-4.6282,1.69519,-5.25932,3.5065,0.0,0.1,0.5,0.7,11.0,0.0,29.2,0.9
0.0002598473,213.4,64.4,12.0,0.0,20.0,0.5,0.0,0.0,45.66,0.5714,1.0,0.3333,3.0,1.0,15.0,-0.11685,10.9,0.3334,-3.71364,5.48881,-7.02045,4.24948,0.1667,0.0833,0.6667,0.9167,18.1,5.8,35.9,0.9
