recruit_rank,games_played,ft_pct,free_throw_rate,fg2_pct,fg3m,fg3_pct,ts_pct,rim_shot_ratio,mid_fg_made,mid_shot_ratio,dunks_made,dunk_rate,usage_pct,porpag,personal_foul_rate,ast_tov_ratio,off_box_plus_minus,def_box_plus_minus,off_game_box_plus_minus,def_game_box_plus_minus,assists,steals,offensive_rebounds,defensive_rebounds,drb_pct,ast_pct,tov_pct,stl_pct,height_in_cm
86.4,34.0,0.76,26.2,0.39,54.0,0.386,51.77,0.5,26.0,0.3059,1.0,1.0,21.0,1.74074,2.8,1.4736764,0.716331,-0.542325,0.40628,0.28675,4.0,1.0286,0.3714,1.5714,6.3,23.4,26.0,1.9,188.0
55.7,23.0,0.5,7.8,0.591,10.0,0.345,54.82,0.7059,1.0,0.2,1.0,0.5,12.8,0.357001,2.4,0.8749282,0.524511,1.49941,1.02485,1.90143,0.3043,0.3913,0.1739,1.0,10.5,6.2,16.2,2.3,195.6
86.2,33.0,0.792,45.0,0.39,15.0,0.313,48.66,0.4444,24.0,0.3478,0.0,1.0,16.0,1.95202,2.9,2.8293624,1.45024,1.21117,0.244772,2.96417,3.5152,0.9697,0.1818,1.9394,9.2,23.8,19.0,2.4,190.5
55.7,30.0,0.547,45.3,0.473,1.0,0.143,47.83,0.5634,12.0,0.3077,5.0,0.7143,17.5,0.317796,7.0,0.4582795,-2.51662,0.762491,-3.5227,-0.165137,0.3548,0.4194,1.5806,2.1935,16.9,4.4,15.4,1.4,203.2
55.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,10.3,-0.290365,0.0,0.71435875,-8.17689,-0.892008,-6.2306,-2.28439,0.1667,0.0,0.0,0.3333,28.7,19.7,0.0,0.0,188.0
55.7,18.0,0.76,47.2,0.263,4.0,0.267,39.31,0.4706,2.0,0.0952,0.0,1.0,15.2,-0.433859,3.9,0.5,-4.42483,-2.78409,-4.72866,-2.38389,0.3158,0.2105,0.8947,1.7368,12.8,3.0,16.1,0.7,200.7
55.7,31.0,0.75,37.3,0.544,21.0,0.344,56.88,0.6522,16.0,0.4848,0.0,1.0,14.3,0.374746,5.0,1.199876,-1.55151,-2.6113,-3.22025,-1.70808,0.9677,0.6774,0.1935,1.3226,7.9,10.4,16.9,2.0,177.8
55.7,13.0,0.455,35.5,0.519,1.0,0.25,49.69,0.5625,5.0,0.4545,2.0,0.6667,24.8,0.581816,4.8,0.24991874,1.31455,-4.64291,0.640737,-4.64901,0.0769,0.1538,1.1538,0.7692,14.7,2.8,11.5,1.4,200.7
55.7,28.0,0.83,45.5,0.351,68.0,0.408,59.16,0.375,15.0,0.3333,2.0,0.6667,17.2,1.77538,1.5,1.1000168,0.973821,-1.84959,0.779847,-1.45703,1.9643,0.8571,0.4643,3.4643,10.2,10.8,16.6,1.4,190.5
55.7,28.0,0.7,32.5,0.409,2.0,0.25,45.07,0.4706,23.0,0.3594,3.0,1.0,19.2,-1.25509,4.5,0.60001016,-7.3155,-2.04282,-6.8286,-2.66047,1.1786,0.4286,0.4286,1.1786,7.5,14.0,30.8,1.3,190.5
20.2,31.0,0.714,69.5,0.432,5.0,0.25,50.51,0.5714,12.0,0.25,0.0,1.0,14.5,0.491494,3.7,0.7567658,-2.28182,-2.05209,-2.33862,-1.93884,0.9032,0.3548,1.7097,3.3871,15.8,8.2,19.2,0.8,203.2
55.7,27.0,0.714,21.2,0.576,0.0,0.0,59.19,0.6364,24.0,0.5455,0.0,1.0,15.6,0.511885,4.4,0.5,-1.37276,-0.397719,-1.43417,-0.442028,0.2414,0.1724,0.5517,1.3103,13.2,4.7,20.1,0.9,203.2
55.7,27.0,0.5,66.7,0.417,0.0,0.0,44.3,0.6,8.0,0.2857,4.0,1.0,13.6,0.149968,7.1,0.58348334,-1.50938,6.09864,-1.56234,4.02921,0.2593,0.1111,0.8148,1.6667,19.2,4.6,18.5,0.6,213.4
55.7,4.0,1.0,200.0,0.0,1.0,1.0,100.0,0.5568,0.0,0.3158,0.0,1.0,21.4,0.642737,4.0,2.5,8.724783,4.31526,11.923771,7.346461,1.0,0.4,0.0,0.6,21.4,20.6,28.2,6.1,185.4
55.7,28.0,0.791,55.2,0.48,25.0,0.333,55.81,0.5462,20.0,0.339,3.0,1.0,21.8,2.22456,4.3,1.1111169,1.52212,-0.187539,1.00834,0.0296406,2.1429,1.3214,1.1429,2.75,10.2,15.4,16.6,2.5,195.6
55.7,11.0,1.0,6.3,1.0,3.0,0.214,42.49,1.0,0.0,0.0,0.0,1.0,19.4,-0.222734,1.6,0.25,-5.13606,-5.10975,-4.29608,-4.06984,0.0909,0.0909,0.1818,0.1818,4.7,4.5,24.1,1.2,200.7
55.7,20.0,0.9,125.0,0.286,0.0,0.0,50.98,0.3333,1.0,0.25,0.0,1.0,11.4,0.015723,3.2,1.7142859,-2.93985,0.139436,-3.15947,1.09294,0.6,0.2,0.05,0.3,6.7,19.7,34.9,2.3,193.0
55.7,30.0,0.862,64.4,0.353,17.0,0.436,58.27,0.5625,9.0,0.2571,0.0,1.0,16.5,1.14936,4.2,1.4116818,0.671929,-1.41917,0.125859,0.0638774,0.8,0.2667,0.1667,1.0333,8.6,12.7,14.7,1.1,188.0
87.8,31.0,0.865,17.1,0.294,61.0,0.37,52.45,0.4545,10.0,0.25,0.0,1.0,17.5,1.67623,3.7,1.0435369,2.45789,-0.491468,2.77465,0.438665,0.7742,0.4516,0.1935,1.4839,8.1,7.4,12.1,1.3,198.1
55.7,9.0,0.0,0.0,1.0,0.0,0.0,50.0,0.5568,4.0,0.3158,0.0,1.0,7.7,-0.264086,2.0,0.0,-4.437,2.70758,-3.76941,2.38811,0.0,0.2222,0.0,0.2222,12.9,0.0,40.7,6.1,210.8
55.7,6.0,0.0,200.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.3158,0.0,1.0,17.0,-0.228318,5.7,0.71435875,-15.7544,-9.27313,-8.98281,-4.24495,0.0,0.0,0.1429,0.2857,32.7,0.0,0.0,0.0,200.7
24.6,23.0,0.333,19.4,0.25,5.0,0.263,33.97,0.5568,4.0,0.3158,0.0,1.0,16.4,-0.560378,4.1,1.0623832,-6.83076,-3.52443,-5.09918,-1.57729,0.7391,0.1739,0.0,0.4783,8.0,18.7,35.9,1.5,188.0
55.7,5.0,0.5,0.0,0.0,0.0,0.0,52.63,0.5568,0.0,0.3158,0.0,1.0,14.0,0.0202823,0.0,0.71435875,-6.69135,-7.19724,-2.57222,-1.67237,0.0,0.0,0.0,0.2,32.1,0.0,0.0,0.0,208.3
55.7,12.0,0.889,75.0,0.333,3.0,0.333,58.37,0.0,1.0,0.5,0.0,1.0,16.8,0.303244,3.2,0.0,-1.19708,-5.46702,-0.528668,-2.75361,0.0,0.0714,0.0714,0.1429,2.1,0.0,13.4,0.0,193.0
55.7,24.0,0.7,59.5,0.356,8.0,0.32,46.87,0.4737,12.0,0.3,0.0,1.0,20.7,-0.716592,2.7,0.95714337,-6.19777,-2.10675,-4.46719,-1.90364,2.7917,0.75,0.2917,0.9583,5.5,26.7,41.1,2.2,175.3
55.7,27.0,0.792,49.0,0.455,0.0,0.0,48.84,0.5,6.0,0.4615,0.0,1.0,16.4,0.141967,2.9,1.157825,-2.60612,2.60801,-1.1044,1.22552,0.7857,0.3929,1.2143,1.5357,18.9,11.9,23.8,2.2,203.2
55.7,26.0,0.548,15.3,0.3,46.0,0.407,48.0,0.3,18.0,0.3,0.0,1.0,15.1,-0.241883,3.1,1.8889322,-1.30167,-2.1565,-2.85652,-1.78047,2.4286,0.7143,0.5357,1.9643,5.5,12.9,15.2,1.2,185.4
68.6,24.0,0.615,38.2,0.381,3.0,0.231,41.07,0.5568,4.0,0.3158,0.0,1.0,24.5,-0.342774,4.6,0.88461185,-8.341,1.47022,-7.57258,0.0714783,0.9583,0.2917,0.0,0.7917,13.3,28.1,40.6,2.6,188.0
79.0,23.0,0.538,33.3,0.5,5.0,0.294,48.7,0.5333,3.0,0.4286,0.0,1.0,16.3,0.132607,5.1,1.1332413,-0.516013,0.475995,-1.27826,-0.212219,0.7391,0.087,0.4783,1.3913,17.2,14.8,26.5,0.6,193.0
55.7,33.0,0.613,38.3,0.361,11.0,0.244,40.74,0.4643,0.0,0.0,4.0,1.0,10.8,-0.885353,3.9,1.1666437,-2.8914,0.743556,-4.19467,1.14674,0.8485,0.7879,0.1818,1.6364,10.9,8.9,22.8,2.7,193.0
55.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,11.1,-0.399343,0.0,0.71435875,-10.3414,-5.32455,-10.8127,-7.62797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.1
50.0,31.0,0.768,27.7,0.583,50.0,0.357,58.96,0.6505,24.0,0.4528,4.0,0.8,20.7,2.4713,3.0,0.69355,1.59525,-0.169755,2.5483,-0.279379,1.3871,0.8065,1.0323,4.0,14.3,10.8,19.0,1.6,203.2
55.7,15.0,0.75,15.4,0.0,7.0,0.333,43.01,0.0,0.0,0.0,0.0,1.0,17.1,0.00506894,8.7,0.39994,-1.9959,-3.05429,-4.4225,-2.64428,0.1333,0.1333,0.3333,0.4,7.9,4.3,19.4,1.3,198.1
55.7,29.0,0.643,29.2,0.521,7.0,0.304,52.61,0.566,14.0,0.3889,4.0,0.6667,16.3,-0.458122,6.5,0.49996546,-4.98637,-1.52415,-5.70922,-1.96986,0.7241,0.4138,0.6552,2.0345,16.1,8.9,30.6,1.4,203.2
88.6,33.0,0.375,80.0,0.58,0.0,0.0,52.9,0.6512,1.0,0.1429,14.0,0.8235,13.4,0.253282,7.4,0.0625,-1.90201,5.46407,-2.71279,4.10616,0.0303,0.1818,1.1515,1.4545,15.0,0.6,20.5,1.0,208.3
55.7,16.0,0.571,29.2,0.333,6.0,0.4,51.24,0.0,3.0,0.375,0.0,1.0,23.6,0.0939697,10.6,0.0,-5.82194,-4.63981,-4.61364,-1.2138,0.0,0.0,0.125,0.5,14.5,0.0,19.4,0.0,200.7
55.7,30.0,0.516,20.0,0.462,9.0,0.237,44.48,0.5882,13.0,0.2708,0.0,1.0,17.5,-0.216781,3.2,0.83341944,-3.46606,-4.71045,-3.25837,-3.95189,0.8065,0.3871,0.6129,1.9355,12.3,8.8,16.2,1.3,190.5
55.7,10.0,0.643,140.0,0.3,0.0,0.0,45.05,0.3333,1.0,0.25,0.0,1.0,14.9,-0.601135,5.4,0.5,-8.58074,-3.81127,-9.04773,-4.28721,0.4,0.1,0.1,0.5,6.9,9.8,36.3,0.7,185.4
20.2,28.0,0.647,21.3,0.375,20.0,0.357,50.53,0.5568,4.0,0.3158,0.0,1.0,15.8,0.171864,3.1,0.52623045,-2.1641,-3.00208,-1.32815,-2.58133,0.3571,0.1786,0.25,1.25,13.9,6.5,22.2,0.9,180.3
55.7,27.0,0.667,18.1,0.469,29.0,0.345,51.99,0.5789,4.0,0.3077,0.0,1.0,16.3,0.505185,7.2,1.0,0.911388,-1.47028,-1.12907,-0.138601,0.9259,0.6667,0.6667,0.7778,6.1,12.9,20.5,2.4,185.4
55.7,27.0,0.655,51.8,0.387,4.0,0.16,39.41,0.4737,3.0,0.25,0.0,1.0,14.7,-0.491224,4.8,0.5,-5.13704,-1.6783,-6.26958,-0.471371,0.2222,0.2963,0.2963,1.0,11.1,4.4,17.8,1.8,188.0
55.7,15.0,0.833,30.8,0.417,4.0,0.267,46.98,0.4667,3.0,0.3333,0.0,1.0,24.1,0.268177,8.0,0.59997,-2.7941,-4.37913,-4.75127,-2.87905,0.4,0.2,0.2667,0.4,6.6,12.9,22.5,1.6,188.0
55.7,14.0,0.6,71.4,0.667,1.0,0.25,53.33,0.5,1.0,1.0,0.0,1.0,20.4,-0.108157,2.6,0.5,-6.78563,-3.94455,-4.89052,-5.10059,0.2143,0.0,0.1429,0.0714,2.7,16.5,42.0,0.0,177.8
55.7,22.0,1.0,21.2,0.435,0.0,0.0,37.16,0.6,4.0,0.3077,0.0,1.0,16.0,-0.407168,4.3,1.3076663,-5.88479,-3.2802,-6.08495,-2.31119,0.7727,0.1818,0.1364,0.5,8.0,20.1,29.4,1.4,177.8
55.7,19.0,0.571,13.2,0.333,3.0,0.214,34.62,0.2143,10.0,0.4,0.0,1.0,17.5,-1.11303,3.2,0.517264,-8.08275,-0.849947,-7.29313,-2.38597,0.7895,0.2632,0.6842,1.1053,10.8,12.3,39.1,1.2,188.0
70.4,34.0,0.813,12.0,0.417,42.0,0.385,56.54,0.5714,6.0,0.3529,0.0,1.0,11.5,0.558365,2.9,0.5,-0.259691,0.197393,-1.00484,0.669347,0.2941,0.3824,0.0882,1.9706,11.8,2.9,15.4,1.2,193.0
55.7,29.0,0.583,35.3,0.857,7.0,0.259,50.38,1.0,2.0,0.6667,0.0,1.0,13.1,-0.519195,6.5,0.2777509,-4.43584,0.280794,-5.93535,-0.904252,0.1724,0.2414,0.2759,0.5862,8.4,3.9,34.6,1.8,205.7
53.6,6.0,0.25,133.3,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,1.0,22.3,-0.949443,6.7,0.0,-18.1179,4.12756,-15.0173,-1.24116,0.0,0.0,0.2857,0.7143,5.1,0.0,54.7,0.0,203.2
55.7,28.0,0.8,39.5,0.274,4.0,0.286,38.78,0.3784,3.0,0.12,0.0,1.0,13.5,-0.526015,3.6,1.7249755,-2.96376,-1.67302,-4.01243,-0.877532,2.4643,0.7143,0.5714,1.6786,10.4,20.9,31.8,2.2,193.0
55.7,26.0,0.683,34.2,0.495,29.0,0.326,52.35,0.5568,4.0,0.3158,0.0,1.0,18.8,0.923817,3.3,1.3906561,-0.62485,-1.91842,-1.25256,-1.44046,3.4231,0.7692,0.2692,1.9231,7.1,21.6,25.7,1.5,190.5
55.7,24.0,0.625,104.3,0.45,0.0,0.0,47.97,0.5,0.0,0.0,1.0,0.5,24.5,-0.416898,4.9,0.07689468,-11.3148,-2.60655,-8.97929,-3.44717,0.0833,0.125,0.5417,0.2083,4.4,3.4,46.3,1.3,198.1
55.7,8.0,0.0,0.0,0.667,0.0,0.0,66.67,0.5568,4.0,0.3158,0.0,1.0,18.8,-0.0839956,0.0,0.0,-11.4428,-0.959557,-8.34729,-4.92577,0.0,0.0,0.0,0.0,0.0,0.0,49.3,0.0,185.4
55.7,7.0,0.0,0.0,0.5,1.0,1.0,83.33,0.5568,1.0,0.5,0.0,1.0,10.9,0.351106,0.0,0.71435875,1.71636,-2.27884,6.37927,2.96764,0.0,0.0,0.0,0.2857,20.3,0.0,0.0,0.0,185.4
68.0,7.0,0.0,20.0,0.667,0.0,0.0,36.53,0.5,1.0,1.0,1.0,0.5,12.6,0.0641411,11.7,0.71435875,0.418077,-2.22986,-5.35034,-0.804056,0.0,0.1429,0.4286,0.0,0.0,0.0,0.0,2.6,195.6
9.2,30.0,0.435,92.0,0.4,0.0,0.0,41.75,0.5556,5.0,0.3125,1.0,1.0,18.2,-0.0986102,9.0,0.0,-7.7807,-2.64127,-7.64449,-0.654473,0.0,0.0333,0.4,0.6333,17.6,0.0,17.9,0.5,205.7
55.7,31.0,0.529,44.3,0.416,3.0,0.214,43.1,0.5273,13.0,0.2826,7.0,1.0,16.7,-0.67344,5.3,0.19050783,-5.25749,0.306512,-5.0067,-0.3747,0.2581,0.4516,1.3548,2.7419,18.0,3.0,26.7,1.5,203.2
9.8,33.0,0.81,42.8,0.483,68.0,0.421,59.33,0.6404,56.0,0.4066,7.0,0.875,27.0,3.4790213,1.8,1.19695,5.38232,-1.10198,6.72617,-0.500785,2.3939,1.303,1.3939,3.6061,12.3,17.1,13.2,2.3,190.5
40.4,32.0,0.695,27.8,0.516,18.0,0.305,52.7,0.6522,19.0,0.3115,0.0,1.0,19.7,1.92075,3.3,2.2,1.56244,-0.63569,-0.131653,0.189138,3.4375,1.0,0.2812,2.125,9.6,25.2,19.6,2.5,182.9
36.6,35.0,0.662,37.6,0.416,18.0,0.25,44.39,0.4894,19.0,0.3455,0.0,1.0,13.6,-0.728527,4.1,1.4769802,-1.89802,3.99726,-2.82796,3.36672,2.7429,1.4857,0.9143,3.6,12.7,17.3,26.2,2.9,193.0
55.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.3158,0.0,1.0,14.6,-0.608478,5.0,0.71435875,-10.0354,-5.20783,-15.5029,-6.08359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.3
5.4,26.0,0.667,70.6,0.471,0.0,0.0,52.86,0.6,2.0,0.2857,0.0,1.0,13.3,-0.229361,3.2,1.2667706,-5.03964,-0.754817,-4.60478,-0.838141,0.7308,0.1154,0.0769,0.6538,12.0,21.2,38.8,1.0,193.0
55.7,20.0,0.636,24.4,0.438,12.0,0.414,56.74,0.5,3.0,0.375,0.0,1.0,16.9,0.130836,3.0,0.8571653,-1.81523,-0.0250153,-2.57566,0.838361,0.5455,0.5,0.0909,0.7727,9.6,9.1,19.5,3.3,188.0
72.0,12.0,1.0,26.7,0.0,3.0,0.3,38.46,0.5568,0.0,0.0,0.0,1.0,14.9,0.000231259,3.5,2.6668,0.0277104,0.131853,-4.02577,1.14726,0.6667,0.3333,0.0833,0.3333,6.2,17.9,16.7,3.3,182.9
55.7,8.0,0.5,33.3,0.167,0.0,0.0,21.58,0.0,1.0,0.2,0.0,1.0,16.7,-0.213706,0.0,0.71435875,-10.7648,-8.49757,-4.03938,-4.60958,0.0,0.0,0.125,0.5,23.9,0.0,0.0,0.0,195.6
20.8,35.0,0.45,29.4,0.397,0.0,0.0,40.65,0.625,7.0,0.1944,3.0,0.75,16.2,-0.801592,6.8,0.30772683,-6.99424,5.92192,-7.7728,4.18749,0.3429,0.2857,0.7429,1.0286,10.0,5.8,35.8,1.5,200.7
68.6,11.0,0.5,37.5,0.438,0.0,0.0,45.09,0.4286,1.0,0.5,1.0,1.0,17.8,0.230874,6.3,0.24991874,-3.02371,-4.06474,-1.42472,-1.85595,0.0769,0.2308,1.0769,0.6923,12.9,0.0,10.2,1.8,203.2
58.8,32.0,0.421,38.0,0.495,0.0,0.0,47.44,0.6383,18.0,0.36,4.0,0.8,19.2,-0.12058,7.1,0.6944725,-4.95879,1.57417,-6.14928,0.923866,0.7576,0.1212,0.7273,1.4242,12.1,11.5,25.8,0.5,213.4
55.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.8,-0.389633,3.3,0.2,-22.727718,1.64538,-22.9954,-9.28043,0.125,0.0,0.125,0.25,21.4,12.8,72.1,0.0,195.6
76.4,31.0,0.607,18.9,0.453,12.0,0.194,40.61,0.4815,13.0,0.4063,9.0,0.8182,21.5,-0.740301,4.1,0.31482863,-6.54439,0.937197,-5.78604,0.112382,0.5484,0.6129,0.6129,1.9032,14.0,7.2,30.5,2.3,193.0
55.7,25.0,0.746,31.3,0.428,10.0,0.208,45.15,0.55,27.0,0.314,0.0,1.0,26.5,0.608651,3.2,1.015625,-2.40999,-0.786058,-2.46012,-0.789857,2.6,1.24,0.8,1.96,9.6,23.5,23.8,3.1,177.8
55.7,30.0,0.712,89.0,0.5,0.0,0.0,54.85,0.5893,5.0,0.25,0.0,1.0,16.4,0.866681,4.8,2.6428852,-0.708134,-0.355993,-1.88511,0.616248,3.3636,0.6667,0.6364,2.5455,16.6,34.2,25.7,1.9,190.5
55.7,12.0,0.5,80.0,0.25,0.0,0.0,28.99,0.0,1.0,0.3333,0.0,1.0,22.6,-0.271563,0.0,0.0,-15.6843,-3.51452,-13.5029,-3.02099,0.0,0.1429,0.0,0.2143,16.1,0.0,36.1,2.7,195.6
55.7,18.0,0.167,200.0,0.667,0.0,0.0,42.74,0.6667,0.0,0.3158,0.0,1.0,5.7,-0.294152,7.2,0.25,-4.58863,-3.53336,-6.31243,-1.89595,0.05,0.0,0.2,0.35,8.4,0.0,14.8,0.0,205.7
55.7,28.0,0.772,29.3,0.595,40.0,0.357,60.0,0.678,14.0,0.35,8.0,0.7273,21.9,2.15461,3.5,0.88370126,1.58752,-0.479332,2.37598,-0.985547,1.3571,1.2143,1.4286,3.7143,16.4,11.9,14.4,2.5,193.0
55.7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.327944,0.0,0.71435875,-0.111032,4.79997,-3.21956,3.28094,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,8.4,185.4
55.7,6.0,0.25,133.3,0.333,0.0,0.0,30.61,0.5,0.0,0.0,0.0,1.0,26.4,0.0667557,10.0,0.71435875,-7.81489,-3.31219,-7.52945,-3.83365,0.1429,0.0,0.2857,0.7143,39.589,16.5,0.0,0.0,200.7
13.6,33.0,0.663,61.6,0.509,11.0,0.244,52.06,0.6129,20.0,0.3846,0.0,1.0,17.9,1.2485,3.4,1.4000094,1.18779,2.31114,-0.324909,2.44804,2.9697,1.2121,1.0909,2.8485,13.7,21.6,28.2,2.9,185.4
55.7,35.0,0.682,22.9,0.39,9.0,0.243,41.33,0.4419,4.0,0.2667,0.0,1.0,15.0,-0.483702,3.6,1.1785805,-4.0321,2.95314,-4.28751,2.89389,0.9167,0.6944,0.25,1.4444,12.3,13.1,21.7,3.1,188.0
95.4,33.0,0.438,52.5,0.541,0.0,0.0,52.49,0.5909,8.0,0.4444,1.0,1.0,19.7,0.372809,10.4,0.1,-2.47459,-0.983296,-5.32275,0.145565,0.0303,0.0606,0.3636,0.8182,13.8,0.9,14.1,0.6,205.7
55.7,32.0,0.607,27.5,0.452,12.0,0.414,51.6,0.6129,14.0,0.3333,5.0,0.7143,13.5,0.21196,5.4,0.4,-2.52178,0.33906,-2.59802,0.305937,0.25,0.4688,0.9375,2.0,16.2,3.1,17.7,1.8,193.0
87.0,31.0,0.724,42.8,0.528,17.0,0.258,53.35,0.6381,19.0,0.3276,2.0,1.0,20.1,1.99239,5.1,0.519256,1.35172,0.292546,0.675182,-0.0753843,0.871,0.5806,2.5161,3.0323,12.8,7.3,18.9,1.3,200.7
89.4,37.0,0.73,26.5,0.465,49.0,0.353,53.19,0.5574,11.0,0.3056,0.0,1.0,15.8,2.21575,3.2,2.4999652,3.35271,1.50857,0.972638,2.58609,3.5897,1.1538,0.5897,2.7692,10.7,20.5,18.7,2.4,188.0
26.0,33.0,0.643,53.2,0.42,3.0,0.3,47.5,0.4651,9.0,0.3462,0.0,1.0,12.6,-0.365556,2.8,0.9394,-2.24098,0.565283,-2.09846,0.594469,0.9394,0.5455,0.6667,1.9091,12.8,9.4,27.1,1.9,193.0
55.7,16.0,0.0,9.1,0.364,2.0,0.182,30.5,0.4444,0.0,0.0,1.0,1.0,10.8,-0.426325,2.0,1.7502251,-2.2106,1.17472,-2.10439,1.04678,0.7778,0.3889,0.6667,1.1111,11.5,13.3,17.4,1.9,198.1
29.2,31.0,0.583,36.0,0.492,5.0,0.2,49.42,0.6319,28.0,0.2857,5.0,0.7143,27.9,1.20482,3.4,0.69119996,-1.7992,0.70019,0.162639,-0.787952,1.4688,0.625,1.625,3.1875,17.3,17.3,20.2,1.6,198.1
55.7,35.0,0.517,69.0,0.439,0.0,0.0,45.72,0.4828,4.0,0.3333,0.0,1.0,9.8,-0.0128419,5.4,0.71424997,-1.53315,1.40678,-2.10462,0.524181,0.2857,0.0571,1.2857,1.7143,13.8,4.2,19.7,0.3,203.2
55.7,4.0,0.0,0.0,0.0,1.0,1.0,75.0,0.0,0.0,0.3158,0.0,1.0,34.8,-0.203969,0.0,0.0,-20.68,-6.31901,-6.5837,-11.0665,0.0,0.0,0.0,0.0,0.0,0.0,68.9,0.0,190.5
55.7,9.0,0.0,0.0,0.571,0.0,0.0,57.14,1.0,3.0,0.5,0.0,1.0,17.8,0.194022,3.8,0.0,-1.98536,-7.36774,-1.49181,-4.14271,0.0,0.0,0.2222,0.1111,5.3,0.0,15.7,0.0,205.7
55.7,32.0,0.694,17.2,0.382,68.0,0.344,48.53,0.5,25.0,0.3012,0.0,1.0,19.5,1.06198,3.1,1.1773936,-0.545451,-1.89211,-0.654247,-1.27812,2.2812,1.1562,0.4062,2.625,8.7,16.7,16.8,2.0,180.3
55.7,30.0,0.782,86.7,0.407,1.0,0.111,51.16,0.5676,12.0,0.2727,1.0,1.0,22.0,0.368338,4.9,0.60468847,-3.77952,-1.67717,-3.93786,-1.35944,0.8667,0.4667,0.3333,0.8667,7.5,13.2,28.2,2.0,190.5
55.7,29.0,0.618,38.6,0.5,16.0,0.471,59.05,0.7241,5.0,0.2174,0.0,0.0,14.8,1.11004,4.9,1.3157815,1.24481,1.85606,0.537544,1.32052,0.8621,0.5172,0.6897,2.069,17.6,11.3,16.9,2.0,200.7
55.7,3.0,0.0,0.0,0.0,1.0,1.0,100.0,0.5568,0.0,0.3158,0.0,1.0,3.5,1.20376,0.0,0.71435875,-0.220067,-3.10083,11.2913,-1.71961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.3
55.7,17.0,0.455,73.3,0.692,0.0,0.0,56.86,0.7,1.0,0.5,5.0,0.8333,11.5,-0.136771,7.1,0.91670203,-0.989305,6.47242,-3.93175,4.68929,0.6471,0.1176,0.4706,1.0588,11.5,10.2,37.1,0.7,213.4
74.8,30.0,0.286,30.4,0.522,0.0,0.0,49.38,0.6744,7.0,0.2692,14.0,0.9333,14.0,0.219659,6.5,0.24995314,-1.93023,2.52446,-3.26523,1.99829,0.1333,0.1333,0.9,1.5667,13.4,2.3,18.7,0.7,213.4
55.7,17.0,0.68,41.7,0.368,15.0,0.341,46.96,0.4138,4.0,0.2222,1.0,1.0,25.2,1.04848,4.9,1.6207168,0.484545,-1.65756,0.177929,-1.35173,2.4737,0.6842,1.2632,2.0,10.7,25.7,17.8,1.7,188.0
55.7,33.0,0.485,44.6,0.308,1.0,0.045,28.44,0.4054,1.0,0.0667,0.0,1.0,10.7,-1.3265412,4.7,1.1052539,-2.66578,3.0576,-4.75609,2.50642,1.2727,0.697,0.4242,1.9091,10.9,10.5,31.4,2.0,188.0
87.6,30.0,0.5,29.7,0.569,0.0,0.0,55.06,0.6667,15.0,0.4545,7.0,0.7,16.3,0.88741,9.0,0.8666,1.51966,5.09331,-0.994556,3.59717,0.4333,0.3667,1.1667,1.5333,15.8,8.0,16.6,2.0,205.7
55.7,28.0,0.81,30.2,0.389,58.0,0.42,59.9,0.5568,4.0,0.3158,0.0,1.0,19.8,1.91951,4.2,0.814788,3.3778,-4.79486,3.47307,-2.77783,0.7857,0.5357,0.3214,0.8214,4.7,8.2,14.1,1.6,190.5
55.7,26.0,0.353,106.3,0.5,0.0,0.0,45.69,0.5,1.0,0.5,1.0,1.0,28.8,0.0945634,11.9,0.5,-4.95978,2.67186,-9.22838,1.6163,0.1154,0.0769,0.3077,0.5385,24.6,8.5,20.9,2.0,208.3
55.7,30.0,0.725,27.4,0.582,5.0,0.208,56.36,0.675,15.0,0.375,0.0,1.0,13.0,1.21673,4.2,1.1841793,0.218031,-1.48927,-1.252,-1.91303,1.5,0.8667,1.8667,2.1333,9.1,9.4,19.4,1.7,193.0
68.2,29.0,0.778,96.4,0.5,0.0,0.0,60.01,0.6333,9.0,0.3462,4.0,1.0,18.0,0.673553,3.2,0.9705732,-0.280129,2.32716,-0.214428,1.78224,1.1379,0.4483,0.6207,0.8966,7.8,16.8,30.3,2.1,195.6
55.7,18.0,0.625,53.3,0.143,3.0,0.375,42.55,0.0,1.0,0.25,0.0,1.0,20.8,0.00618891,6.0,1.0,-3.5391,-0.302485,-6.53547,0.0384475,0.1667,0.0556,0.0,0.3333,14.2,10.2,17.5,1.2,190.5
